,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
5797,2018,17000,Manual,11587,Diesel,145,67.3,2
16583,2017,15999,Manual,30046,Diesel,145,60.1,2
14346,2017,9694,Manual,9073,Petrol,30,55.4,1
14539,2019,11990,Manual,12950,Diesel,150,58.9,1.5
8441,2017,11000,Manual,10278,Petrol,20,61.4,1
16400,2015,6990,Manual,72160,Petrol,20,60.1,1
9392,2019,20700,Manual,11337,Petrol,145,35.3,1.5
5160,2016,9321,Manual,31136,Petrol,20,60.1,1
12087,2018,14790,Manual,11750,Petrol,145,53.3,1
8309,2017,17999,Manual,13222,Diesel,125,60.1,2
675,2019,11998,Manual,10970,Petrol,145,58.9,1
12718,2019,14499,Manual,12847,Petrol,145,55.4,1
1145,2018,14030,Manual,8000,Petrol,145,54.3,1
14872,2012,4499,Manual,72279,Petrol,145,47.9,1.6
3241,2017,10410,Manual,17188,Petrol,145,62.8,1
15274,2019,17989,Automatic,15623,Diesel,145,74.3,1.5
13001,2019,21750,Automatic,3906,Petrol,145,39.2,1.5
9660,2018,13000,Manual,9250,Petrol,150,62.8,1
3751,2017,14899,Manual,28786,Diesel,20,67.3,2
17148,2017,11500,Manual,12901,Petrol,150,65.7,1
16574,2014,10499,Manual,40114,Diesel,200,47.9,2
6501,2018,8000,Manual,14143,Petrol,150,57.7,1.2
13289,2015,8495,Manual,40801,Petrol,20,60.1,1
5158,2017,12151,Manual,25621,Diesel,150,64.2,1.5
3565,2017,12490,Manual,35981,Diesel,0,74.3,1.5
6500,2019,15710,Manual,1546,Petrol,145,58.9,1
3111,2018,8995,Manual,16885,Petrol,145,57.7,1.2
11385,2018,8599,Manual,8755,Petrol,145,57.7,1.2
7356,2017,10999,Manual,6805,Petrol,0,65.7,1
15110,2016,9800,Manual,27861,Petrol,20,60.1,1
17938,2018,17999,Automatic,9725,Petrol,145,38.2,1.5
1859,2013,7698,Manual,36101,Diesel,125,60.1,1.6
2069,2019,14698,Manual,10812,Diesel,150,80.7,1.5
15675,2017,7425,Manual,24239,Petrol,30,57.7,1.2
11300,2017,16899,Manual,36791,Diesel,145,56.5,2
15116,2017,14800,Semi-Auto,59220,Diesel,150,54.3,2
3549,2018,13999,Semi-Auto,3407,Petrol,145,51.4,1
10179,2018,13491,Manual,15919,Petrol,145,57.7,1
8686,2018,11690,Manual,8156,Petrol,145,65.7,1
16989,2019,18949,Automatic,6,Petrol,150,48.7,1
1846,2019,19350,Manual,8114,Diesel,145,36.7,2
6597,2016,7300,Manual,33972,Petrol,0,65.7,1
17302,2017,12695,Automatic,13305,Petrol,145,54.3,1
75,2014,6270,Manual,60888,Petrol,0,65.7,1
10127,2017,10695,Manual,24153,Petrol,150,65.7,1
14020,2015,6990,Manual,28000,Diesel,0,88.3,1.5
17405,2017,8000,Manual,12950,Petrol,145,57.7,1.2
6590,2016,9837,Automatic,23242,Diesel,20,64.2,1.5
15276,2015,5489,Manual,75000,Diesel,30,61.4,1.6
11824,2017,9899,Manual,4629,Petrol,145,47.1,1.4
15898,2017,11000,Manual,17025,Diesel,145,78.5,1.5
9605,2019,21995,Manual,6014,Petrol,145,40.3,1.5
8017,2016,10400,Manual,24800,Diesel,0,74.3,1.5
17503,2017,12900,Automatic,49389,Petrol,150,38.2,1.5
14886,2012,4490,Manual,52762,Petrol,150,48.7,1.4
3755,2019,14999,Manual,5899,Petrol,145,51.4,1
3298,2017,8291,Manual,24450,Petrol,145,64.2,1.1
6016,2019,19000,Manual,5672,Diesel,145,70.6,2
12708,2018,14500,Manual,5089,Petrol,145,58.9,1
13147,2015,9500,Manual,48885,Petrol,30,55.4,1
1467,2018,18498,Manual,8924,Diesel,145,60.1,2
922,2019,16998,Manual,15888,Petrol,145,60.1,1
16248,2020,20499,Manual,12,Diesel,145,49.6,2
12803,2019,17500,Manual,8365,Petrol,145,55.4,1
11099,2019,19990,Manual,8694,Petrol,145,35.3,1.5
12514,2017,8500,Manual,23018,Petrol,0,65.7,1
7997,2017,19431,Semi-Auto,29826,Diesel,160,48.7,2
13361,2019,22950,Manual,6659,Diesel,145,37.7,2
13860,2010,5490,Manual,17733,Petrol,150,47.9,1.6
15959,2014,10499,Manual,48480,Diesel,145,54.3,2
9644,2017,11800,Manual,16311,Diesel,20,68.9,1.5
17706,2017,12995,Automatic,2000,Petrol,145,51.4,1
8379,2016,7147,Manual,11960,Petrol,125,54.3,1.2
8845,2015,7245,Manual,46510,Petrol,30,55.4,1
11038,2018,15000,Manual,9760,Petrol,150,62.8,1
869,2015,6498,Manual,46857,Petrol,125,54.3,1.2
12829,2018,10000,Manual,14825,Petrol,150,64.2,1.1
12648,2020,15999,Manual,2012,Petrol,145,60.1,1
15021,2017,22000,Manual,32315,Diesel,145,44.1,2
16867,2008,3495,Manual,73000,Petrol,200,42.2,1.6
13834,2009,1954,Manual,85000,Petrol,30,55.4,1.2
5226,2017,11080,Semi-Auto,7554,Petrol,145,47.9,1.6
15016,2019,17799,Manual,1524,Petrol,150,51.4,1
7215,2017,11998,Manual,11657,Diesel,145,68.9,1.5
15763,2018,12189,Manual,10283,Petrol,145,60.1,1
11423,2017,11500,Semi-Auto,14482,Petrol,125,51.4,1
15746,2019,14989,Manual,9171,Petrol,145,53.3,1
4473,2018,10250,Manual,9001,Petrol,145,65.7,1
8231,2014,6670,Manual,38792,Petrol,145,47.9,1.6
2103,2018,7550,Manual,12010,Petrol,145,57.7,1.2
1457,2016,9691,Manual,17915,Petrol,20,61.4,1
3285,2014,6998,Manual,32677,Diesel,0,76.4,1.5
16306,2015,8500,Manual,24770,Petrol,20,62.8,1
666,2019,17498,Manual,7359,Diesel,145,74.3,1.5
7849,2016,12697,Automatic,19823,Petrol,150,46.3,1.5
5738,2017,10530,Manual,11233,Petrol,30,55.4,1
15840,2017,8495,Manual,16967,Diesel,145,74.3,1.5
1394,2019,23200,Manual,2017,Diesel,145,37.7,2
16273,2017,14000,Automatic,49550,Diesel,150,54.3,2
11200,2020,17999,Manual,755,Petrol,145,53.3,1
7242,2017,11000,Manual,13652,Petrol,20,61.4,1
11403,2018,17495,Manual,20898,Diesel,150,60.1,2
11106,2019,24500,Manual,13156,Diesel,145,54.3,2
8334,2017,8954,Manual,34880,Diesel,145,64.2,1.5
7326,2015,8299,Manual,28509,Petrol,0,65.7,1
8850,2017,8795,Manual,25456,Petrol,145,65.7,1
12310,2019,19500,Manual,11799,Diesel,145,39.2,2
2351,2017,8100,Manual,10468,Petrol,145,57.7,1.2
13538,2009,3195,Manual,65700,Petrol,125,52.3,1.2
5419,2015,7691,Manual,31048,Diesel,0,76.4,1.5
16227,2019,18295,Automatic,10677,Petrol,145,41.5,1
2013,2017,7995,Manual,58535,Diesel,0,78.5,1.5
2875,2017,16820,Manual,33391,Diesel,145,54.3,2
14023,2017,10990,Manual,41000,Diesel,145,64.2,1.5
7343,2018,9760,Manual,8300,Petrol,150,65.7,1
12808,2018,13500,Semi-Auto,5886,Petrol,145,48.7,1
1278,2017,8798,Manual,26546,Petrol,0,65.7,1
14237,2017,17999,Manual,16018,Diesel,145,56.5,2
7578,2013,5970,Manual,27997,Petrol,30,54.3,1.2
11935,2017,22511,Semi-Auto,25725,Diesel,145,47.9,2
192,2018,13998,Manual,13401,Petrol,145,60.1,1
17931,2019,18250,Manual,3386,Petrol,145,54.3,1
779,2017,11298,Manual,2666,Petrol,20,61.4,1
2871,2017,10990,Manual,21554,Petrol,20,61.4,1
40,2018,8261,Manual,25000,Petrol,145,57.7,1.2
14513,2016,7793,Manual,100000,Diesel,20,70.6,2
8417,2014,5750,Manual,39860,Petrol,30,54.3,1.2
14779,2012,4699,Manual,39620,Petrol,125,50.4,1.2
4839,2018,18298,Manual,14232,Petrol,145,45.6,1.5
16907,2008,1299,Manual,1,Diesel,200,47.9,2
256,2017,11498,Manual,12982,Petrol,30,55.4,1
15561,2016,12000,Automatic,14436,Petrol,145,46.3,1.5
3813,2019,17497,Manual,8493,Petrol,145,60.1,1
2215,2016,10490,Manual,26985,Petrol,30,54.3,1
15796,2017,9700,Manual,11186,Petrol,0,65.7,1
16035,2017,16795,Manual,23077,Diesel,145,64.2,1.5
5004,2018,12495,Manual,12500,Diesel,145,58.9,1.5
2527,2015,6999,Manual,49000,Petrol,0,65.7,1
12005,2016,11495,Manual,8389,Petrol,20,60.1,1
15260,2019,19989,Semi-Auto,7600,Diesel,145,46.3,2
8586,2018,10460,Manual,26368,Petrol,145,65.7,1
3885,2016,9997,Manual,30085,Diesel,0,74.3,1.5
10015,2019,16995,Manual,12700,Petrol,145,58.9,1
46,2016,13870,Semi-Auto,41607,Diesel,145,54.3,2
2074,2015,7795,Semi-Auto,30000,Petrol,165,44.8,1.6
3096,2015,9750,Semi-Auto,12000,Petrol,145,47.9,1.6
7471,2018,13995,Manual,21762,Petrol,145,54.3,1
3556,2018,10999,Manual,24608,Petrol,145,65.7,1
8625,2018,8500,Manual,38779,Petrol,145,64.2,1.1
8547,2017,15995,Manual,19071,Diesel,145,67.3,2
1241,2017,14498,Automatic,22628,Petrol,235,38.2,2
17073,2019,24500,Automatic,4406,Diesel,145,54.3,2
17439,2013,5995,Manual,43000,Petrol,30,55.4,1
9544,2017,10500,Manual,22742,Diesel,20,68.9,1.5
10121,2018,14499,Manual,11997,Diesel,145,80.7,1.5
5493,2018,10991,Manual,15539,Petrol,145,65.7,1
6712,2016,9298,Manual,14736,Petrol,20,61.4,1
1910,2016,18995,Semi-Auto,15727,Diesel,160,48.7,2
7123,2017,10820,Manual,12480,Petrol,145,65.7,1
9682,2019,26922,Manual,1410,Diesel,145,30.1,2
691,2015,9698,Manual,30149,Diesel,0,74.3,1.5
1173,2018,13500,Manual,17653,Petrol,150,54.3,1
16872,2016,7500,Manual,65140,Petrol,0,65.7,1
2065,2018,14995,Manual,16504,Petrol,145,40.3,1.5
10673,2018,13100,Manual,3874,Petrol,145,65.7,1
14863,2018,17995,Automatic,15393,Diesel,145,54.3,2
12948,2019,25495,Automatic,9750,Diesel,145,31.7,2
1604,2016,7660,Manual,18839,Petrol,125,54.3,1.2
11288,2017,10899,Manual,15445,Petrol,145,65.7,1
16409,2009,5475,Manual,58000,Diesel,200,44.8,1.8
5021,2016,14000,Automatic,21576,Diesel,125,56.6,1.5
5537,2018,9430,Manual,18253,Petrol,145,65.7,1
15771,2018,9289,Manual,16086,Petrol,145,64.2,1.1
50,2017,9330,Manual,29617,Diesel,20,68.9,1.5
15739,2012,4650,Manual,52000,Petrol,125,50.4,1.2
4450,2017,8450,Manual,10455,Petrol,145,57.7,1.2
11981,2017,11250,Semi-Auto,9148,Petrol,160,44.8,1.5
14197,2016,16999,Automatic,40166,Diesel,145,52.3,2
13339,2018,9790,Manual,9358,Petrol,150,43.5,1.2
4093,2018,13998,Manual,9303,Petrol,145,57.7,1
13523,2016,7995,Manual,21091,Petrol,0,65.7,1
4350,2017,11998,Manual,7210,Petrol,0,65.7,1
4563,2018,13500,Manual,23393,Diesel,145,54.3,1.5
16708,2014,7495,Automatic,41000,Petrol,160,44.8,1.6
1523,2015,8170,Manual,42293,Diesel,0,74.3,1.5
12966,2013,11750,Manual,54922,Diesel,260,41.5,2.2
10704,2019,24990,Manual,3533,Petrol,145,35.3,1.5
4978,2017,11200,Manual,15410,Diesel,145,74.3,1.5
14338,2015,8382,Automatic,34808,Petrol,160,44.8,1.6
5354,2018,9640,Manual,19038,Petrol,145,65.7,1
7099,2016,4941,Manual,33236,Petrol,30,57.7,1.2
2979,2017,15045,Manual,34912,Diesel,125,60.1,2
3490,2018,11460,Manual,17076,Petrol,145,65.7,1
5230,2014,8391,Manual,11254,Petrol,30,56.5,1
11319,2019,15000,Manual,10097,Petrol,145,55.4,1
4432,2017,13491,Manual,35417,Diesel,125,60.1,2
9785,2019,17490,Manual,12300,Petrol,145,60.1,1
5507,2016,10291,Manual,25957,Diesel,0,74.3,1.5
7854,2018,14481,Manual,8450,Petrol,145,60.1,1
872,2017,15798,Manual,27532,Diesel,145,67.3,2
800,2015,8498,Manual,47182,Diesel,30,64.2,1.5
10829,2019,11699,Manual,2559,Petrol,145,43.5,1.2
16229,2016,8995,Manual,37867,Petrol,20,61.4,1
2694,2016,10298,Manual,24745,Diesel,0,78.5,1.5
8597,2016,9292,Manual,19350,Petrol,20,62.8,1
7512,2019,17410,Manual,2852,Petrol,145,60.1,1
11540,2017,10900,Manual,8748,Petrol,145,52.3,1
6415,2018,11790,Semi-Auto,26694,Petrol,145,51.4,1
7251,2017,12949,Automatic,21507,Petrol,145,46.3,1.5
11103,2019,26780,Manual,4763,Petrol,145,34.5,2.3
16793,2016,8999,Manual,8381,Diesel,0,78.5,1.5
8539,2019,14995,Manual,15,Petrol,145,55.4,1
11241,2019,18999,Manual,2500,Petrol,145,34.4,1.5
7625,2019,20999,Manual,3805,Petrol,145,46.3,1.5
358,2019,16998,Automatic,8703,Petrol,145,40.9,1.5
17797,2019,14500,Manual,3229,Petrol,145,58.9,1
14865,2017,8211,Manual,46282,Petrol,20,61.4,1
7900,2016,9990,Semi-Auto,17385,Petrol,160,44.8,1.5
6211,2018,9920,Manual,15862,Petrol,145,65.7,1
4200,2017,10500,Manual,22414,Petrol,145,65.7,1
372,2017,17798,Manual,10345,Petrol,145,41.5,2
6253,2018,7370,Manual,20311,Petrol,145,57.7,1.2
3646,2015,7610,Manual,41758,Diesel,0,88.3,1.5
10079,2018,15495,Manual,21162,Petrol,145,58.9,1
3406,2018,15890,Manual,7974,Petrol,150,40.3,1.5
13139,2017,23500,Semi-Auto,20746,Diesel,150,47.9,2
17239,2018,12295,Automatic,25090,Petrol,150,54.3,1
10849,2016,8500,Semi-Auto,34737,Petrol,160,44.1,1.6
1326,2017,10917,Automatic,8323,Petrol,145,54.3,1
15761,2017,13989,Manual,10580,Diesel,30,64.2,1.5
15395,2017,13000,Automatic,1446,Petrol,150,51.4,1
6780,2017,11999,Manual,16878,Petrol,150,60.1,1
2913,2016,9295,Manual,16671,Diesel,0,78.5,1.5
16543,2018,13699,Automatic,41975,Diesel,145,45.6,2
8087,2019,20400,Automatic,4365,Diesel,145,49.6,2
3742,2017,12750,Manual,3640,Petrol,145,60.1,1
4845,2018,16995,Manual,18416,Diesel,145,60.1,2
14481,2015,10488,Manual,59498,Diesel,125,60.1,2
10264,2019,20795,Automatic,7000,Diesel,145,64.2,2
8769,2019,25000,Semi-Auto,4688,Diesel,145,42.2,2
439,2014,10798,Manual,49989,Diesel,160,47.9,2
4643,2016,7897,Manual,52570,Diesel,0,74.3,1.5
13595,2007,3395,Manual,134000,Diesel,235,44.8,1.8
14159,2019,18250,Automatic,3492,Diesel,145,64.2,2
10888,2018,13999,Semi-Auto,30320,Diesel,145,45.6,2
4045,2017,7860,Manual,24293,Petrol,125,54.3,1.2
17748,2019,16995,Manual,4777,Petrol,145,60.1,1
17465,2017,20000,Automatic,19039,Diesel,160,48.7,2
3683,2019,19500,Automatic,10679,Diesel,145,54.3,1.5
9964,2018,16795,Manual,19211,Diesel,145,64.2,1.5
12785,2019,16499,Manual,5663,Petrol,145,49.6,1
12789,2017,19299,Semi-Auto,29861,Diesel,150,52.3,2
6525,2018,13999,Manual,1596,Petrol,145,55.4,1
12257,2018,11150,Manual,15180,Petrol,150,60.1,1
8381,2016,8100,Manual,59510,Diesel,0,74.3,1.5
17347,2008,1799,Manual,103000,Petrol,150,47.1,1.2
4800,2016,13998,Manual,15782,Diesel,30,64.2,1.5
4139,2018,16998,Manual,8488,Diesel,150,70.6,2
2376,2017,9998,Manual,11599,Petrol,145,52.3,1
6484,2016,8000,Manual,33048,Diesel,0,78.5,1.5
17563,2014,6000,Manual,42066,Petrol,30,54.3,1.2
2756,2018,22998,Semi-Auto,9343,Diesel,145,47.9,2
8619,2018,10790,Manual,26357,Petrol,145,65.7,1
8345,2016,9567,Manual,32107,Diesel,20,68.9,1.5
17461,2017,9700,Manual,10190,Petrol,20,61.4,1
10967,2017,11499,Semi-Auto,12837,Petrol,160,44.8,1.5
7223,2016,15387,Manual,20076,Petrol,200,41.5,2
10368,2018,10495,Manual,17125,Petrol,145,65.7,1
15469,2019,12500,Manual,10956,Petrol,145,60.1,1
70,2017,15300,Manual,47159,Diesel,145,54.3,2
14310,2018,9699,Manual,26402,Petrol,145,64.2,1.1
519,2017,12498,Manual,17998,Diesel,0,74.3,1.5
1935,2016,13000,Manual,37605,Diesel,20,67.3,2
5726,2016,7991,Manual,11611,Petrol,0,65.7,1
14298,2015,10781,Automatic,50323,Diesel,145,52.3,2
13692,2018,11900,Manual,12600,Diesel,150,88.3,1.5
4305,2016,9499,Manual,35529,Petrol,20,60.1,1
12071,2017,12495,Manual,23722,Diesel,0,74.3,1.5
15889,2017,8289,Manual,409,Petrol,145,57.7,1.2
2355,2017,11998,Manual,7721,Petrol,0,65.7,1
7782,2015,9330,Manual,36004,Petrol,30,55.4,1
9425,2017,8895,Manual,29984,Petrol,20,61.4,1
799,2019,13498,Manual,10248,Petrol,145,58.9,1
7318,2018,18500,Manual,23604,Diesel,145,67.3,2
15614,2017,7800,Manual,27458,Petrol,145,57.7,1.2
3484,2019,8991,Manual,14286,Petrol,150,47.9,1.2
11594,2017,10790,Manual,17764,Petrol,150,65.7,1
17788,2017,9000,Manual,24688,Petrol,150,54.3,1.2
11508,2017,18399,Manual,21000,Petrol,145,41.5,2
12162,2017,16990,Manual,18748,Diesel,125,56.5,2
12198,2018,19270,Semi-Auto,6855,Diesel,145,42.2,2
2618,2018,13180,Semi-Auto,19065,Diesel,145,74.3,1.5
7529,2015,10390,Semi-Auto,13655,Petrol,160,44.8,1.6
14121,2015,9490,Manual,61000,Diesel,30,62.8,2
4296,2016,16998,Manual,45668,Diesel,200,44.8,2
3744,2018,11997,Manual,15332,Petrol,145,61.4,1
14836,2017,13999,Manual,46502,Diesel,145,54.3,2
6499,2015,7350,Manual,45578,Diesel,20,70.6,1.6
11196,2019,12999,Manual,12914,Petrol,145,56.5,1
164,2016,7398,Manual,35180,Petrol,125,54.3,1.2
9295,2019,16497,Semi-Auto,8420,Petrol,145,44.1,1
5868,2015,7998,Manual,27109,Petrol,20,61.4,1
13075,2017,12500,Semi-Auto,8593,Petrol,125,51.4,1
12993,2018,9295,Manual,8396,Petrol,145,47.9,1.2
9106,2017,12995,Manual,36708,Diesel,145,64.2,2
3208,2019,18490,Manual,11056,Petrol,145,58.9,1
6759,2017,14998,Manual,12644,Diesel,30,64.2,1.5
6173,2017,11499,Manual,20057,Petrol,145,52.3,1
15611,2015,6800,Manual,32204,Petrol,30,54.3,1.2
17672,2009,2950,Manual,68500,Petrol,205,42.2,1.6
7112,2013,6191,Manual,45250,Diesel,0,85.6,1.6
6768,2015,7900,Manual,34975,Diesel,30,61.4,1.5
4883,2016,8500,Manual,19141,Petrol,0,65.7,1
13008,2019,14000,Manual,5100,Petrol,145,56.5,1
845,2014,6495,Manual,54249,Petrol,30,54.3,1.2
1860,2016,13295,Manual,22441,Diesel,125,60.1,2
9524,2018,10900,Manual,18180,Petrol,145,65.7,1
4188,2018,10998,Manual,21456,Petrol,150,60.1,1
16606,2013,6299,Manual,49795,Petrol,30,54.3,1.2
5149,2017,8191,Manual,10435,Petrol,125,54.3,1.2
15351,2018,14000,Manual,11524,Diesel,150,54.3,1.5
2490,2014,6420,Manual,76314,Diesel,30,61.4,1.5
4758,2019,21972,Manual,1011,Petrol,145,60.1,1
5468,2019,16410,Manual,13245,Diesel,145,74.3,1.5
2438,2017,11998,Manual,9038,Diesel,0,74.3,1.5
6417,2017,8600,Manual,9777,Petrol,145,57.7,1.2
7543,2017,17998,Manual,16575,Diesel,125,56.5,2
13686,2017,9500,Manual,40096,Diesel,0,74.3,1.5
14396,2015,7626,Manual,22501,Diesel,0,78.5,1.5
7446,2016,7295,Manual,25846,Petrol,125,54.3,1.2
11359,2017,14995,Automatic,8800,Petrol,240,38.2,1.5
4324,2016,10490,Manual,21832,Petrol,20,62.8,1
6913,2016,9040,Manual,43960,Diesel,0,74.3,1.5
15339,2017,11000,Manual,24934,Petrol,125,52.3,1
4247,2017,17995,Manual,27769,Diesel,125,56.5,2
662,2015,8298,Manual,56282,Diesel,20,67.3,1.6
17939,2015,8499,Manual,9264,Petrol,0,65.7,1
15531,2017,8800,Manual,38317,Petrol,150,65.7,1
8888,2017,10290,Manual,4070,Petrol,145,64.2,1.1
10819,2019,16199,Manual,6321,Petrol,145,60.1,1
14222,2016,7999,Manual,34547,Petrol,0,65.7,1
3632,2019,13940,Manual,9137,Petrol,145,56.5,1
4130,2016,7995,Manual,13057,Petrol,30,57.7,1.2
3577,2018,13790,Manual,19910,Petrol,145,51.4,1.5
17031,2017,10892,Manual,16301,Petrol,145,62.8,1
5953,2019,18000,Manual,7698,Diesel,150,38.2,2
17906,2018,12849,Manual,16128,Petrol,145,57.7,1
15725,2015,13500,Automatic,33700,Petrol,235,38.2,1.5
8676,2015,7790,Manual,35155,Petrol,0,65.7,1
13006,2017,9495,Manual,6159,Petrol,0,65.7,1
17163,2016,9990,Automatic,23700,Petrol,165,44.8,1.6
1118,2017,17491,Manual,20000,Diesel,150,54.3,2
11022,2016,11899,Semi-Auto,12656,Petrol,0,57.7,1
2708,2018,14750,Manual,12604,Petrol,145,55.4,1
15082,2017,11999,Manual,12485,Petrol,150,60.1,1
8131,2019,19995,Manual,3514,Petrol,145,40.3,1.5
1783,2017,10250,Manual,20965,Petrol,145,65.7,1
11292,2019,17499,Automatic,1260,Diesel,145,67.3,1.5
16861,2018,11500,Manual,19854,Petrol,150,54.3,1
8113,2019,15400,Manual,7268,Petrol,145,60.1,1
13261,2018,20000,Manual,13374,Petrol,145,41.5,2
5392,2018,10200,Manual,16529,Petrol,145,58.9,1
15700,2014,10495,Manual,39000,Diesel,205,47.9,2
13758,2018,19315,Manual,16410,Petrol,145,41.5,2
10245,2018,8888,Manual,25000,Petrol,145,47.9,1.2
7308,2015,5495,Manual,39100,Petrol,30,57.7,1.2
2290,2019,13250,Manual,7896,Petrol,145,58.9,1
17606,2018,8700,Manual,35361,Petrol,145,64.2,1.1
16120,2018,15490,Automatic,8817,Petrol,145,45.6,1
6528,2017,11250,Manual,33104,Petrol,145,60.1,1
15851,2013,6729,Manual,71098,Diesel,20,67.3,1.6
7617,2017,17295,Manual,16634,Diesel,125,56.5,2
5675,2018,17797,Manual,19642,Petrol,145,41.5,2
9847,2019,20000,Manual,1801,Diesel,145,38.2,2
1758,2016,10498,Manual,25458,Diesel,0,74.3,1.5
17497,2017,13000,Automatic,23670,Petrol,145,46.3,1.5
16686,2017,15599,Manual,40379,Diesel,145,54.3,2
12672,2017,10500,Manual,29461,Petrol,20,60.1,1
16947,2008,3995,Manual,174000,Diesel,220,44.8,1.8
1483,2018,14500,Manual,17252,Petrol,145,51.4,1
12773,2017,11299,Manual,27727,Petrol,145,47.9,1.6
9013,2018,11186,Manual,31701,Petrol,145,65.7,1
13377,2017,11490,Manual,7114,Petrol,145,55.4,1
16268,2017,19995,Manual,22995,Diesel,125,56.5,2
17476,2015,6700,Manual,34000,Petrol,145,47.1,1.4
14606,2016,9491,Manual,30380,Diesel,0,74.3,1.5
8009,2017,18998,Semi-Auto,41726,Diesel,160,48.7,2
1800,2018,17498,Manual,9668,Diesel,150,64.2,1.5
5386,2019,17520,Manual,5127,Petrol,145,60.1,1
7927,2018,9791,Manual,16922,Petrol,145,65.7,1
3828,2017,9997,Manual,15220,Petrol,145,64.2,1.1
7448,2018,14995,Manual,16611,Petrol,145,60.1,1
13472,2013,6995,Automatic,53200,Petrol,165,44.1,1.6
14189,2016,9126,Manual,38670,Diesel,30,64.2,1.5
8179,2017,13995,Manual,21590,Diesel,150,60.1,2
14729,2017,9999,Manual,18916,Petrol,145,65.7,1
9951,2019,12475,Manual,6752,Petrol,145,55.4,1.1
8936,2016,9300,Manual,16595,Petrol,0,65.7,1
1109,2018,10760,Manual,12849,Petrol,145,58.9,1
12191,2018,21570,Semi-Auto,16276,Diesel,150,54.3,2
14752,2017,8999,Manual,25000,Petrol,30,55.4,1
14335,2017,9191,Manual,10729,Petrol,145,64.2,1.1
11315,2019,14699,Manual,7556,Petrol,145,60.1,1
6394,2018,10190,Manual,13487,Petrol,145,65.7,1
16594,2015,7099,Manual,44893,Petrol,125,54.3,1.2
11932,2017,13331,Manual,21223,Diesel,125,60.1,2
15426,2017,17500,Manual,22864,Petrol,145,41.5,2
2045,2019,18998,Manual,36,Petrol,150,60.1,1
11793,2017,11199,Manual,2942,Petrol,145,65.7,1
11987,2018,15295,Manual,6522,Petrol,145,45.6,1.5
14420,2015,7960,Manual,17164,Petrol,0,65.7,1
8718,2015,6700,Manual,52353,Petrol,30,54.3,1.2
5882,2020,19990,Automatic,5588,Diesel,145,74.3,1.5
5735,2017,11240,Manual,12054,Petrol,30,54.3,1
5326,2016,10650,Manual,31542,Diesel,125,68.9,2
3850,2019,14997,Manual,7810,Petrol,145,53.3,1
60,2018,16995,Automatic,7189,Diesel,145,58.9,1.5
434,2014,5698,Manual,51892,Petrol,30,54.3,1.2
9378,2013,5195,Manual,60903,Petrol,30,55.4,1
11867,2013,7099,Manual,49460,Diesel,125,56.5,2
7741,2019,10495,Manual,5000,Petrol,145,43.5,1.2
16640,2016,9799,Manual,28927,Diesel,0,78.5,1.5
12554,2019,12450,Manual,350,Petrol,145,58.9,1
1982,2016,9157,Manual,9971,Petrol,20,61.4,1
16615,2015,8499,Manual,22328,Petrol,0,65.7,1
6439,2017,11000,Manual,10300,Petrol,150,55.4,1
3990,2018,7500,Manual,13647,Petrol,150,57.7,1.2
12602,2018,11000,Manual,8500,Petrol,150,65.7,1
16032,2017,12099,Manual,14439,Diesel,145,74.3,1.5
14741,2017,16749,Automatic,28493,Petrol,235,38.2,1.5
3524,2015,12998,Automatic,31916,Petrol,235,38.2,1.5
13611,2019,16980,Manual,2999,Petrol,145,56.5,1
1051,2017,16998,Manual,25129,Diesel,20,67.3,2
7282,2015,12998,Manual,16365,Diesel,125,60.1,2
3820,2017,7697,Manual,16886,Petrol,125,54.3,1.2
6783,2017,11499,Manual,21063,Diesel,0,74.3,1.5
2331,2018,14998,Manual,9712,Petrol,145,58.9,1
5928,2018,10570,Manual,14112,Petrol,145,58.9,1
15254,2017,7389,Semi-Auto,60420,Petrol,160,44.1,1.6
7720,2019,19498,Manual,9503,Petrol,145,39.2,1.5
9276,2017,10680,Manual,22040,Diesel,145,74.3,1.5
775,2019,16498,Manual,13699,Diesel,145,74.3,1.5
5622,2019,14771,Manual,8657,Petrol,145,54.3,1
5535,2016,9947,Manual,24040,Diesel,0,78.5,1.5
10239,2019,16666,Manual,6378,Petrol,145,51.4,1
4968,2016,12492,Manual,28226,Diesel,145,54.3,2
7670,2018,12899,Manual,12073,Diesel,145,74.3,1.5
8353,2018,9999,Manual,24975,Petrol,145,64.2,1.1
4581,2018,10495,Manual,23444,Petrol,145,56.5,1
2818,2017,15187,Manual,17981,Diesel,20,67.3,2
2201,2016,20645,Automatic,23743,Diesel,200,47.9,2
17076,2009,5290,Automatic,53000,Petrol,200,43.4,1.4
26,2017,18499,Manual,13063,Petrol,145,41.5,2
4430,2016,5991,Manual,70658,Diesel,0,78.5,1.5
3778,2017,9150,Manual,29336,Diesel,20,68.9,1.5
1473,2016,8298,Manual,19062,Petrol,125,54.3,1.2
12454,2019,15200,Manual,13574,Petrol,145,49.6,1
4951,2013,5990,Manual,55211,Diesel,0,85.6,1.6
17306,2010,2950,Manual,70000,Diesel,20,67.3,1.4
436,2016,14998,Manual,38206,Diesel,145,54.3,2
14636,2015,7511,Manual,46243,Diesel,0,78.5,1.5
13948,2017,10000,Automatic,25426,Petrol,150,57.7,1
